scheduled_departure,departure_status,departure_delay_time,wind_direction,wind_speed,wind_gust,visibility,current_wx1,current_wx2,current_wx3,low_cloud_type,low_cloud_level,medium_cloud_type,medium_cloud_level,high_cloud_type,high_cloud_level,highest_cloud_type,highest_cloud_level,air_temperature,dew_point_temperature,altimeter,ts
2023-09-09 21:00:00,in_time,0.0,190.0,2.0,,10000.0,,,,,,,,,,,,22.0,15.0,30.12,0
2023-09-10 18:00:00,in_time,0.0,50.0,8.0,,10000.0,,,,,,,,,,,,25.0,16.0,30.15,0
2023-09-10 21:00:00,in_time,0.0,130.0,6.0,,9999.0,,,,FEW,2000.0,,,,,,,22.0,18.0,30.15,0
2023-09-11 18:00:00,in_time,0.0,90.0,6.0,,10000.0,,,,,,,,,,,,30.0,11.0,30.03,0
2023-09-11 21:00:00,in_time,0.0,60.0,7.0,,10000.0,,,,,,,,,,,,27.0,11.0,30.03,0
2023-09-12 18:00:00,in_time,0.0,270.0,7.0,,10000.0,,,,,,,,,,,,30.0,8.0,30.03,0
2023-09-12 21:00:00,delayed,44.0,300.0,6.0,,10000.0,,,,,,,,,,,,29.0,9.0,30.03,0
2023-09-13 18:00:00,in_time,0.0,330.0,11.0,,10000.0,,,,,,,,,,,,33.0,11.0,29.85,0
2023-09-13 21:00:00,in_time,0.0,340.0,6.0,,10000.0,,,,,,,,,,,,31.0,12.0,29.85,0
2023-09-14 18:00:00,in_time,0.0,290.0,6.0,,5000.0,-RA,,,FEW,900.0,OVC,7000.0,,,,,18.0,17.0,30.06,0
2023-09-14 21:00:00,delayed,29.0,190.0,2.0,,4000.0,-RA,,,BKN,900.0,OVC,7000.0,,,,,17.0,17.0,30.09,0
2023-09-15 18:00:00,in_time,0.0,50.0,5.0,,9999.0,,,,BKN,3600.0,,,,,,,21.0,12.0,30.09,0
2023-09-15 21:00:00,delayed,23.0,120.0,7.0,,9999.0,,,,BKN,1500.0,,,,,,,16.0,12.0,30.15,0
2023-09-16 18:00:00,in_time,0.0,290.0,9.0,,10000.0,,,,,,,,,,,,29.0,14.0,30.0,0
2023-09-16 21:00:00,in_time,0.0,320.0,4.0,,10000.0,,,,,,,,,,,,28.0,14.0,30.0,0
2023-09-17 18:00:00,in_time,0.0,300.0,6.0,,10000.0,,,,,,,,,,,,33.0,12.0,30.03,0
2023-09-17 21:00:00,in_time,0.0,170.0,5.0,,10000.0,,,,,,,,,,,,29.0,12.0,30.06,0
2023-09-18 18:00:00,in_time,0.0,310.0,5.0,,9999.0,,,,FEW,4000.0,SCT,6500.0,,,,,33.0,15.0,30.03,0
2023-09-18 21:00:00,in_time,0.0,140.0,6.0,,9999.0,,,,FEW,4500.0,BKN,6500.0,BKN,10000.0,,,26.0,16.0,30.06,0
2023-09-19 18:00:00,in_time,0.0,60.0,7.0,,10000.0,,,,,,,,,,,,32.0,5.0,30.0,0
2023-09-19 21:00:00,in_time,0.0,130.0,8.0,,10000.0,,,,,,,,,,,,27.0,14.0,30.03,0
2023-09-20 18:00:00,in_time,0.0,140.0,4.0,,10000.0,,,,,,,,,,,,29.0,12.0,30.03,0
2023-09-20 21:00:00,delayed,31.0,160.0,5.0,,10000.0,,,,,,,,,,,,26.0,18.0,30.03,0
2023-09-21 18:00:00,in_time,0.0,170.0,2.0,,10000.0,,,,,,,,,,,,30.0,17.0,29.97,0
2023-09-21 21:00:00,in_time,0.0,180.0,4.0,,6000.0,,,,NSC,,,,,,,,24.0,19.0,30.0,0
2023-09-22 18:00:00,in_time,0.0,240.0,6.0,,10000.0,,,,,,,,,,,,32.0,13.0,29.91,0
2023-09-22 21:00:00,in_time,0.0,290.0,5.0,,9999.0,-TSRA,,,FEW,5000.0,BKN,8000.0,,,,,25.0,19.0,30.0,1
2023-09-23 18:00:00,in_time,0.0,210.0,5.0,,10000.0,,,,,,,,,,,,34.0,15.0,29.91,0
2023-09-23 21:00:00,in_time,0.0,220.0,2.0,,10000.0,,,,,,,,,,,,28.0,15.0,29.97,0
2023-09-24 18:00:00,in_time,0.0,280.0,9.0,,10000.0,,,,,,,,,,,,36.0,11.0,29.85,0
2023-09-24 21:00:00,delayed,18.0,160.0,4.0,,10000.0,,,,,,,,,,,,32.0,15.0,29.91,0
2023-09-25 18:00:00,in_time,0.0,180.0,9.0,,8000.0,,,,NSC,,,,,,,,29.0,20.0,29.88,0
2023-09-25 21:00:00,in_time,0.0,130.0,5.0,,7000.0,,,,OVC,1300.0,,,,,,,22.0,19.0,29.94,0
2023-09-26 18:00:00,in_time,0.0,290.0,12.0,,10000.0,,,,,,,,,,,,36.0,15.0,29.77,0
2023-09-26 21:00:00,in_time,0.0,250.0,5.0,,10000.0,,,,,,,,,,,,32.0,17.0,29.77,0
2023-09-27 18:00:00,in_time,0.0,130.0,8.0,,9999.0,,,,SCT,2000.0,FEW,4000.0,BKN,5000.0,,,26.0,21.0,29.77,0
2023-09-27 21:00:00,delayed,21.0,130.0,4.0,,9999.0,,,,SCT,1000.0,BKN,5000.0,BKN,9000.0,,,23.0,21.0,29.83,0
2023-09-28 18:00:00,in_time,0.0,150.0,7.0,,9999.0,,,,BKN,1900.0,OVC,2300.0,,,,,16.0,12.0,30.12,0
2023-09-28 21:00:00,in_time,0.0,120.0,7.0,,9000.0,,,,BKN,1700.0,OVC,3000.0,,,,,16.0,12.0,30.12,0
2023-09-29 18:00:00,in_time,0.0,130.0,6.0,,9999.0,,,,BKN,2500.0,,,,,,,22.0,15.0,30.12,0
2023-09-29 21:00:00,in_time,0.0,130.0,6.0,,9999.0,,,,SCT,1500.0,OVC,2000.0,,,,,19.0,16.0,30.12,0
2023-09-30 18:00:00,in_time,0.0,80.0,3.0,,10000.0,,,,,,,,,,,,28.0,18.0,29.97,0
2023-09-30 21:00:00,in_time,0.0,140.0,4.0,,7000.0,,,,OVC,1000.0,,,,,,,20.0,19.0,30.03,0
2023-09-01 13:00:00,in_time,0.0,70.0,14.0,,9999.0,,,,FEW,1100.0,,,,,,,18.0,14.0,30.18,0
2023-09-02 13:00:00,in_time,0.0,80.0,11.0,,10000.0,,,,,,,,,,,,23.0,17.0,30.06,0
2023-09-03 13:00:00,delayed,1158.0,50.0,5.0,,10000.0,,,,,,,,,,,,25.0,19.0,30.09,0
2023-09-04 13:00:00,in_time,0.0,30.0,3.0,,10000.0,,,,,,,,,,,,29.0,19.0,30.03,0
2023-09-05 13:00:00,in_time,0.0,200.0,2.0,,10000.0,,,,,,,,,,,,24.0,19.0,30.18,0
2023-09-06 13:00:00,in_time,0.0,110.0,9.0,,9999.0,,,,OVC,1500.0,,,,,,,18.0,14.0,30.36,0
2023-09-07 13:00:00,in_time,0.0,60.0,13.0,,9999.0,,,,OVC,1500.0,,,,,,,18.0,14.0,30.3,0
2023-09-08 13:00:00,in_time,0.0,70.0,8.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.15,0
2023-09-09 13:00:00,in_time,0.0,300.0,8.0,18.0,10000.0,,,,,,,,,,,,26.0,14.0,30.15,0
2023-09-10 13:00:00,in_time,0.0,120.0,6.0,,9999.0,,,,SCT,2100.0,,,,,,,21.0,15.0,30.24,0
2023-09-11 13:00:00,in_time,0.0,80.0,7.0,,10000.0,,,,,,,,,,,,23.0,17.0,30.18,0
2023-09-12 13:00:00,in_time,0.0,30.0,5.0,,10000.0,,,,,,,,,,,,27.0,11.0,30.15,0
2023-09-13 13:00:00,in_time,0.0,10.0,7.0,,10000.0,,,,,,,,,,,,28.0,12.0,30.0,0
2023-09-14 13:00:00,in_time,0.0,260.0,9.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.03,0
2023-09-15 13:00:00,in_time,0.0,140.0,4.0,,9999.0,,,,BKN,2600.0,,,,,,,17.0,13.0,30.24,0
2023-09-16 13:00:00,in_time,0.0,80.0,4.0,,9999.0,,,,FEW,1500.0,,,,,,,19.0,14.0,30.15,0
2023-09-17 13:00:00,delayed,23.0,70.0,6.0,,10000.0,,,,,,,,,,,,25.0,18.0,30.15,0
2023-09-18 13:00:00,in_time,0.0,20.0,7.0,,10000.0,,,,,,,,,,,,29.0,16.0,30.15,0
2023-09-19 13:00:00,in_time,0.0,60.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,30.12,0
2023-09-20 13:00:00,in_time,0.0,110.0,3.0,,10000.0,,,,,,,,,,,,25.0,14.0,30.15,0
2023-09-21 13:00:00,in_time,0.0,60.0,9.0,,9999.0,,,,SCT,900.0,,,,,,,22.0,18.0,30.09,0
2023-09-22 13:00:00,in_time,0.0,30.0,3.0,,10000.0,,,,,,,,,,,,29.0,16.0,30.0,0
2023-09-23 13:00:00,in_time,0.0,70.0,6.0,,10000.0,,,,,,,,,,,,27.0,14.0,30.03,0
2023-09-24 13:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,31.0,16.0,29.97,0
2023-09-25 13:00:00,in_time,0.0,80.0,5.0,,10000.0,,,,,,,,,,,,25.0,20.0,30.0,0
2023-09-26 13:00:00,in_time,0.0,60.0,11.0,,10000.0,,,,,,,,,,,,25.0,20.0,29.94,0
2023-09-27 13:00:00,in_time,0.0,330.0,13.0,,10000.0,,,,,,,,,,,,28.0,19.0,29.85,0
2023-09-28 13:00:00,in_time,0.0,140.0,5.0,,9999.0,,,,BKN,1000.0,OVC,1700.0,,,,,16.0,14.0,30.15,0
2023-09-29 13:00:00,in_time,0.0,60.0,14.0,,9999.0,,,,BKN,1500.0,,,,,,,18.0,14.0,30.18,0
2023-09-30 13:00:00,in_time,0.0,80.0,8.0,,9999.0,,,,OVC,1100.0,,,,,,,19.0,16.0,30.12,0
2023-09-01 13:00:00,in_time,0.0,70.0,14.0,,9999.0,,,,FEW,1100.0,,,,,,,18.0,14.0,30.18,0
2023-09-01 21:00:00,in_time,0.0,120.0,7.0,,10000.0,,,,,,,,,,,,23.0,16.0,30.06,0
2023-09-01 04:00:00,in_time,0.0,80.0,1.0,,10000.0,,,,,,,,,,,,12.0,10.0,30.18,0
2023-09-01 15:00:00,delayed,18.0,80.0,8.0,,10000.0,,,,,,,,,,,,23.0,14.0,30.15,0
2023-09-01 23:00:00,in_time,0.0,120.0,2.0,,10000.0,,,,,,,,,,,,18.0,16.0,30.09,0
2023-09-02 21:00:00,in_time,0.0,70.0,7.0,,9999.0,VCTS,,,FEW,4000.0,BKN,7000.0,,,,,26.0,19.0,29.97,0
2023-09-02 14:00:00,in_time,0.0,80.0,11.0,,10000.0,,,,,,,,,,,,24.0,18.0,30.06,0
2023-09-02 04:00:00,in_time,0.0,80.0,7.0,,10000.0,,,,,,,,,,,,17.0,16.0,30.06,0
2023-09-02 13:00:00,in_time,0.0,80.0,11.0,,10000.0,,,,,,,,,,,,23.0,17.0,30.06,0
2023-09-02 15:00:00,in_time,0.0,60.0,9.0,,10000.0,,,,,,,,,,,,27.0,18.0,30.03,0
2023-09-03 21:00:00,in_time,0.0,310.0,4.0,,10000.0,,,,,,,,,,,,29.0,18.0,30.0,0
2023-09-03 04:00:00,in_time,0.0,260.0,8.0,,4500.0,RA,VCTS,,BKN,900.0,BKN,2500.0,FEW,5000.0,,,19.0,18.0,30.18,0
2023-09-03 15:00:00,in_time,0.0,340.0,10.0,,10000.0,,,,,,,,,,,,29.0,18.0,30.06,0
2023-09-04 13:00:00,in_time,0.0,30.0,3.0,,10000.0,,,,,,,,,,,,29.0,19.0,30.03,0
2023-09-04 21:00:00,delayed,17.0,340.0,7.0,,10000.0,,,,,,,,,,,,30.0,18.0,29.94,0
2023-09-04 04:00:00,delayed,19.0,20.0,5.0,,10000.0,,,,,,,,,,,,24.0,19.0,30.03,0
2023-09-04 15:00:00,in_time,0.0,300.0,15.0,,9999.0,,,,FEW,2500.0,,,,,,,31.0,18.0,30.03,0
2023-09-04 23:00:00,in_time,0.0,10.0,8.0,,10000.0,,,,,,,,,,,,29.0,18.0,30.0,0
2023-09-05 13:00:00,in_time,0.0,200.0,2.0,,10000.0,,,,,,,,,,,,24.0,19.0,30.18,0
2023-09-05 21:00:00,in_time,0.0,150.0,6.0,,3500.0,-DZ,BR,,BKN,900.0,OVC,1300.0,,,,,17.0,15.0,30.27,0
2023-09-05 04:00:00,in_time,0.0,320.0,2.0,,10000.0,,,,,,,,,,,,27.0,18.0,30.0,0
2023-09-05 15:00:00,in_time,0.0,170.0,10.0,,4000.0,BR,,,BKN,800.0,OVC,8000.0,,,,,20.0,17.0,30.21,0
2023-09-06 21:00:00,delayed,24.0,130.0,9.0,,9999.0,,,,BKN,1300.0,OVC,2600.0,,,,,17.0,14.0,30.3,0
2023-09-06 04:00:00,in_time,0.0,130.0,6.0,,9999.0,,,,BKN,1000.0,OVC,1500.0,,,,,17.0,15.0,30.3,0
2023-09-06 15:00:00,in_time,0.0,130.0,9.0,,9999.0,,,,BKN,2500.0,,,,,,,19.0,14.0,30.33,0
2023-09-07 13:00:00,delayed,19.0,60.0,13.0,,9999.0,,,,OVC,1500.0,,,,,,,18.0,14.0,30.3,0
2023-09-07 21:00:00,delayed,77.0,160.0,5.0,,10000.0,,,,,,,,,,,,20.0,16.0,30.15,0
2023-09-07 04:00:00,in_time,0.0,120.0,8.0,,9999.0,,,,BKN,1900.0,,,,,,,16.0,14.0,30.33,0
2023-09-07 03:00:00,in_time,0.0,130.0,7.0,,9999.0,,,,FEW,1300.0,SCT,1900.0,,,,,16.0,14.0,30.33,0
2023-09-08 13:00:00,in_time,0.0,70.0,8.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.15,0
2023-09-08 21:00:00,delayed,17.0,300.0,4.0,,10000.0,,,,,,,,,,,,26.0,11.0,30.03,0
2023-09-08 04:00:00,in_time,0.0,70.0,9.0,,10000.0,,,,,,,,,,,,16.0,15.0,30.12,0
2023-09-08 15:00:00,in_time,0.0,330.0,12.0,22.0,10000.0,,,,,,,,,,,,28.0,12.0,30.09,0
2023-09-08 23:00:00,in_time,0.0,60.0,6.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.06,0
2023-09-09 21:00:00,in_time,0.0,190.0,2.0,,10000.0,,,,,,,,,,,,22.0,15.0,30.12,0
2023-09-09 14:00:00,delayed,25.0,310.0,14.0,,10000.0,,,,,,,,,,,,26.0,13.0,30.12,0
2023-09-09 04:00:00,in_time,0.0,70.0,3.0,,10000.0,,,,,,,,,,,,18.0,15.0,30.09,0
2023-09-09 13:00:00,in_time,0.0,300.0,8.0,18.0,10000.0,,,,,,,,,,,,26.0,14.0,30.15,0
2023-09-09 15:00:00,in_time,0.0,310.0,10.0,,9999.0,,,,FEW,4000.0,,,,,,,28.0,13.0,30.12,0
2023-09-10 21:00:00,in_time,0.0,130.0,6.0,,9999.0,,,,FEW,2000.0,,,,,,,22.0,18.0,30.15,0
2023-09-11 02:00:00,in_time,0.0,140.0,4.0,,9999.0,,,,OVC,900.0,,,,,,,19.0,17.0,30.21,0
2023-09-10 04:00:00,in_time,0.0,230.0,3.0,,10000.0,,,,,,,,,,,,17.0,15.0,30.15,0
2023-09-10 15:00:00,in_time,0.0,110.0,6.0,,9999.0,,,,FEW,2600.0,,,,,,,23.0,16.0,30.21,0
2023-09-11 13:00:00,in_time,0.0,80.0,7.0,,10000.0,,,,,,,,,,,,23.0,17.0,30.18,0
2023-09-11 21:00:00,in_time,0.0,60.0,7.0,,10000.0,,,,,,,,,,,,27.0,11.0,30.03,0
2023-09-11 04:00:00,in_time,0.0,90.0,6.0,,9999.0,,,,OVC,900.0,,,,,,,19.0,17.0,30.18,0
2023-09-11 15:00:00,in_time,0.0,120.0,4.0,,10000.0,,,,,,,,,,,,27.0,15.0,30.12,0
2023-09-11 23:00:00,in_time,0.0,150.0,3.0,,10000.0,,,,,,,,,,,,21.0,13.0,30.06,0
2023-09-12 13:00:00,in_time,0.0,30.0,5.0,,10000.0,,,,,,,,,,,,27.0,11.0,30.15,0
2023-09-12 21:00:00,delayed,34.0,300.0,6.0,,10000.0,,,,,,,,,,,,29.0,9.0,30.03,0
2023-09-12 04:00:00,in_time,0.0,40.0,1.0,,10000.0,,,,,,,,,,,,17.0,13.0,30.06,0
2023-09-12 15:00:00,in_time,0.0,50.0,8.0,,10000.0,,,,,,,,,,,,29.0,8.0,30.09,0
2023-09-13 13:00:00,in_time,0.0,10.0,7.0,,10000.0,,,,,,,,,,,,28.0,12.0,30.0,0
2023-09-13 21:00:00,in_time,0.0,340.0,6.0,,10000.0,,,,,,,,,,,,31.0,12.0,29.85,0
2023-09-13 04:00:00,in_time,0.0,70.0,3.0,,10000.0,,,,,,,,,,,,19.0,8.0,30.06,0
2023-09-13 15:00:00,delayed,25.0,320.0,10.0,20.0,10000.0,,,,,,,,,,,,32.0,12.0,29.97,0
2023-09-14 13:00:00,in_time,0.0,260.0,9.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.03,0
2023-09-14 21:00:00,delayed,23.0,190.0,2.0,,4000.0,-RA,,,BKN,900.0,OVC,7000.0,,,,,17.0,17.0,30.09,0
2023-09-14 04:00:00,in_time,0.0,260.0,17.0,,10000.0,,,,,,,,,,,,25.0,15.0,29.94,0
2023-09-15 13:00:00,in_time,0.0,140.0,4.0,,9999.0,,,,BKN,2600.0,,,,,,,17.0,13.0,30.24,0
2023-09-15 21:00:00,in_time,0.0,120.0,7.0,,9999.0,,,,BKN,1500.0,,,,,,,16.0,12.0,30.15,0
2023-09-15 04:00:00,in_time,0.0,0.0,0.0,,9000.0,,,,BKN,1000.0,,,,,,,13.0,13.0,30.18,0
2023-09-15 15:00:00,in_time,0.0,60.0,7.0,,9999.0,,,,BKN,3000.0,,,,,,,19.0,12.0,30.18,0
2023-09-15 23:00:00,in_time,0.0,80.0,10.0,,9999.0,,,,OVC,1300.0,,,,,,,15.0,13.0,30.15,0
2023-09-16 21:00:00,in_time,0.0,320.0,4.0,,10000.0,,,,,,,,,,,,28.0,14.0,30.0,0
2023-09-16 14:00:00,in_time,0.0,180.0,3.0,,10000.0,,,,,,,,,,,,22.0,15.0,30.12,0
2023-09-16 04:00:00,in_time,0.0,50.0,8.0,,9999.0,,,,BKN,1700.0,,,,,,,15.0,13.0,30.15,0
2023-09-16 13:00:00,in_time,0.0,80.0,4.0,,9999.0,,,,FEW,1500.0,,,,,,,19.0,14.0,30.15,0
2023-09-16 15:00:00,in_time,0.0,110.0,2.0,,9999.0,,,,SCT,4000.0,,,,,,,24.0,16.0,30.09,0
2023-09-17 21:00:00,delayed,20.0,170.0,5.0,,10000.0,,,,,,,,,,,,29.0,12.0,30.06,0
2023-09-17 04:00:00,in_time,0.0,0.0,0.0,,8000.0,,,,NSC,,,,,,,,17.0,17.0,30.06,0
2023-09-17 15:00:00,in_time,0.0,330.0,8.0,,10000.0,,,,,,,,,,,,31.0,12.0,30.12,0
2023-09-18 13:00:00,in_time,0.0,20.0,7.0,,10000.0,,,,,,,,,,,,29.0,16.0,30.15,0
2023-09-18 21:00:00,in_time,0.0,140.0,6.0,,9999.0,,,,FEW,4500.0,BKN,6500.0,BKN,10000.0,,,26.0,16.0,30.06,0
2023-09-18 04:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,18.0,15.0,30.09,0
2023-09-18 15:00:00,in_time,0.0,310.0,4.0,,10000.0,,,,,,,,,,,,31.0,15.0,30.12,0
2023-09-19 13:00:00,in_time,0.0,60.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,30.12,0
2023-09-19 21:00:00,in_time,0.0,130.0,8.0,,10000.0,,,,,,,,,,,,27.0,14.0,30.03,0
2023-09-19 04:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,22.0,16.0,30.09,0
2023-09-19 15:00:00,in_time,0.0,40.0,7.0,,10000.0,,,,,,,,,,,,29.0,13.0,30.09,0
2023-09-20 13:00:00,in_time,0.0,110.0,3.0,,10000.0,,,,,,,,,,,,25.0,14.0,30.15,0
2023-09-20 21:00:00,in_time,0.0,160.0,5.0,,10000.0,,,,,,,,,,,,26.0,18.0,30.03,0
2023-09-20 04:00:00,in_time,0.0,160.0,4.0,,9999.0,,,,BKN,1300.0,,,,,,,19.0,17.0,30.12,0
2023-09-20 15:00:00,in_time,0.0,140.0,4.0,,10000.0,,,,,,,,,,,,28.0,14.0,30.12,0
2023-09-21 13:00:00,in_time,0.0,60.0,9.0,,9999.0,,,,SCT,900.0,,,,,,,22.0,18.0,30.09,0
2023-09-21 21:00:00,in_time,0.0,180.0,4.0,,6000.0,,,,NSC,,,,,,,,24.0,19.0,30.0,0
2023-09-21 04:00:00,in_time,0.0,140.0,4.0,,8000.0,,,,SCT,1100.0,,,,,,,18.0,16.0,30.09,0
2023-09-22 13:00:00,in_time,0.0,30.0,3.0,,10000.0,,,,,,,,,,,,29.0,16.0,30.0,0
2023-09-22 21:00:00,in_time,0.0,290.0,5.0,,9999.0,-TSRA,,,FEW,5000.0,BKN,8000.0,,,,,25.0,19.0,30.0,1
2023-09-22 04:00:00,in_time,0.0,0.0,0.0,,4000.0,BR,,,NSC,,,,,,,,18.0,17.0,30.0,0
2023-09-23 21:00:00,delayed,51.0,220.0,2.0,,10000.0,,,,,,,,,,,,28.0,15.0,29.97,0
2023-09-23 04:00:00,in_time,0.0,290.0,3.0,,10000.0,,,,,,,,,,,,19.0,18.0,30.03,0
2023-09-23 13:00:00,in_time,0.0,70.0,6.0,,10000.0,,,,,,,,,,,,27.0,14.0,30.03,0
2023-09-24 21:00:00,in_time,0.0,160.0,4.0,,10000.0,,,,,,,,,,,,32.0,15.0,29.91,0
2023-09-24 04:00:00,in_time,0.0,100.0,2.0,,10000.0,,,,,,,,,,,,19.0,14.0,29.97,0
2023-09-24 15:00:00,delayed,16.0,310.0,9.0,,10000.0,,,,,,,,,,,,35.0,14.0,29.94,0
2023-09-25 13:00:00,in_time,0.0,80.0,5.0,,10000.0,,,,,,,,,,,,25.0,20.0,30.0,0
2023-09-25 21:00:00,delayed,30.0,130.0,5.0,,7000.0,,,,OVC,1300.0,,,,,,,22.0,19.0,29.94,0
2023-09-25 04:00:00,in_time,0.0,100.0,1.0,,9000.0,,,,NSC,,,,,,,,21.0,19.0,30.0,0
2023-09-25 15:00:00,in_time,0.0,60.0,5.0,,10000.0,,,,,,,,,,,,30.0,19.0,29.94,0
2023-09-26 13:00:00,in_time,0.0,60.0,11.0,,10000.0,,,,,,,,,,,,25.0,20.0,29.94,0
2023-09-26 21:00:00,in_time,0.0,250.0,5.0,,10000.0,,,,,,,,,,,,32.0,17.0,29.77,0
2023-09-26 04:00:00,in_time,0.0,90.0,8.0,,9999.0,,,,OVC,900.0,,,,,,,21.0,19.0,29.97,0
2023-09-26 15:00:00,in_time,0.0,60.0,4.0,,10000.0,,,,,,,,,,,,30.0,20.0,29.85,0
2023-09-27 13:00:00,in_time,0.0,330.0,13.0,,10000.0,,,,,,,,,,,,28.0,19.0,29.85,0
2023-09-27 21:00:00,in_time,0.0,130.0,4.0,,9999.0,,,,SCT,1000.0,BKN,5000.0,BKN,9000.0,,,23.0,21.0,29.83,0
2023-09-27 04:00:00,in_time,0.0,70.0,6.0,,10000.0,,,,,,,,,,,,24.0,20.0,29.83,0
2023-09-27 15:00:00,in_time,0.0,300.0,14.0,,10000.0,,,,,,,,,,,,32.0,19.0,29.83,0
2023-09-28 13:00:00,in_time,0.0,140.0,5.0,,9999.0,,,,BKN,1000.0,OVC,1700.0,,,,,16.0,14.0,30.15,0
2023-09-28 21:00:00,delayed,19.0,120.0,7.0,,9000.0,,,,BKN,1700.0,OVC,3000.0,,,,,16.0,12.0,30.12,0
2023-09-28 04:00:00,in_time,0.0,170.0,6.0,,9999.0,,,,OVC,1100.0,,,,,,,17.0,16.0,30.0,0
2023-09-28 15:00:00,in_time,0.0,160.0,10.0,,9999.0,,,,SCT,1000.0,BKN,1400.0,OVC,1700.0,,,15.0,13.0,30.15,0
2023-09-29 13:00:00,in_time,0.0,60.0,14.0,,9999.0,,,,BKN,1500.0,,,,,,,18.0,14.0,30.18,0
2023-09-29 21:00:00,in_time,0.0,130.0,6.0,,9999.0,,,,SCT,1500.0,OVC,2000.0,,,,,19.0,16.0,30.12,0
2023-09-29 04:00:00,in_time,0.0,120.0,7.0,,9999.0,,,,BKN,1100.0,OVC,2000.0,,,,,15.0,13.0,30.15,0
2023-09-30 21:00:00,in_time,0.0,140.0,4.0,,7000.0,,,,OVC,1000.0,,,,,,,20.0,19.0,30.03,0
2023-09-30 04:00:00,in_time,0.0,70.0,7.0,,9999.0,,,,OVC,1100.0,,,,,,,18.0,16.0,30.12,0
2023-09-30 13:00:00,in_time,0.0,80.0,8.0,,9999.0,,,,OVC,1100.0,,,,,,,19.0,16.0,30.12,0
2023-09-30 16:00:00,in_time,0.0,90.0,6.0,,9999.0,,,,FEW,2000.0,,,,,,,25.0,17.0,30.03,0
2023-09-01 10:00:00,in_time,0.0,70.0,8.0,,8000.0,,,,FEW,500.0,,,,,,,11.0,10.0,30.15,0
2023-09-01 20:00:00,in_time,0.0,150.0,6.0,,10000.0,,,,,,,,,,,,25.0,17.0,30.06,0
2023-09-01 04:00:00,delayed,28.0,80.0,1.0,,10000.0,,,,,,,,,,,,12.0,10.0,30.18,0
2023-09-02 10:00:00,in_time,0.0,80.0,10.0,,5000.0,BR,,,FEW,400.0,,,,,,,16.0,16.0,30.06,0
2023-09-02 20:00:00,in_time,0.0,10.0,6.0,,9999.0,,,,SCT,4000.0,,,,,,,29.0,17.0,29.97,0
2023-09-02 04:00:00,in_time,0.0,80.0,7.0,,10000.0,,,,,,,,,,,,17.0,16.0,30.06,0
2023-09-03 10:00:00,in_time,0.0,70.0,8.0,,9999.0,,,,SCT,300.0,SCT,10000.0,,,,,18.0,18.0,30.09,0
2023-09-03 20:00:00,in_time,0.0,310.0,6.0,,10000.0,,,,,,,,,,,,31.0,18.0,30.0,0
2023-09-03 04:00:00,in_time,0.0,260.0,8.0,,4500.0,RA,VCTS,,BKN,900.0,BKN,2500.0,FEW,5000.0,,,19.0,18.0,30.18,0
2023-09-04 10:00:00,in_time,0.0,90.0,8.0,,10000.0,,,,,,,,,,,,21.0,19.0,30.03,0
2023-09-04 20:00:00,in_time,0.0,330.0,9.0,,10000.0,,,,,,,,,,,,31.0,17.0,29.94,0
2023-09-04 04:00:00,in_time,0.0,20.0,5.0,,10000.0,,,,,,,,,,,,24.0,19.0,30.03,0
2023-09-05 10:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,21.0,19.0,30.12,0
2023-09-05 20:00:00,in_time,0.0,160.0,5.0,,8000.0,,,,BKN,1000.0,OVC,1500.0,,,,,17.0,15.0,30.24,0
2023-09-05 04:00:00,in_time,0.0,320.0,2.0,,10000.0,,,,,,,,,,,,27.0,18.0,30.0,0
2023-09-06 10:00:00,in_time,0.0,120.0,7.0,,9999.0,,,,OVC,1000.0,,,,,,,16.0,15.0,30.3,0
2023-09-06 20:00:00,in_time,0.0,140.0,9.0,,9999.0,,,,SCT,2000.0,OVC,4000.0,,,,,18.0,14.0,30.27,0
2023-09-06 04:00:00,in_time,0.0,130.0,6.0,,9999.0,,,,BKN,1000.0,OVC,1500.0,,,,,17.0,15.0,30.3,0
2023-09-07 10:00:00,in_time,0.0,80.0,7.0,,9999.0,,,,SCT,1300.0,OVC,1900.0,,,,,16.0,13.0,30.3,0
2023-09-07 20:00:00,in_time,0.0,150.0,8.0,,10000.0,,,,,,,,,,,,23.0,17.0,30.15,0
2023-09-07 04:00:00,in_time,0.0,120.0,8.0,,9999.0,,,,BKN,1900.0,,,,,,,16.0,14.0,30.33,0
2023-09-08 10:00:00,delayed,28.0,70.0,7.0,,3000.0,BR,,,BKN,300.0,,,,,,,15.0,15.0,30.15,0
2023-09-08 20:00:00,in_time,0.0,290.0,7.0,,10000.0,,,,,,,,,,,,29.0,10.0,30.03,0
